"","DMD_1_H","DMD_2_H","DMD_3_H","DMD_4_H","DMD_5_H","DMD_6_H","DMD_7_H","DMD_8_H","DMD_9_H","DMD_10_H","DMD_11_H","DMD_12_H","NOR_1_H","NOR_2_H","NOR_3_H","NOR_4_H","NOR_5_H","NOR_6_H","NOR_7_H","NOR_8_H","NOR_9_H","NOR_10_H","NOR_11_H","NOR_12_H"
"ENSG00000005194",416.8,567.3,611.1,674.4,400.4,665.6,794.8,820.4,992.9,625.6,498.3,770.5,437.5,774.3,491.6,583.4,691.7,532.7,506.1,507.7,557,640.6,1083.3,41
"ENSG00000090060",791.8,426.2,282,405.3,525.8,208.7,588.6,755.9,290.9,776.9,430.6,310,586,342.2,191.5,386.2,442.5,360.8,308.8,343.5,275.9,458.5,355.9,12.5
"ENSG00000050165",329.5,356.7,91.4,256.9,22.3,275.1,350.2,115,194.5,190.4,308.3,414.9,375,386.6,388.1,172.4,300.2,248.7,247,387.9,302.3,197,633,14.6
"ENSG00000133657",973.1,912.7,1956.1,1263.2,3435.7,1903.4,2270.7,1620.6,1786.2,3231.1,626,2232.3,498.6,1195.2,918.8,743,571.5,465.1,843.4,539.6,965.7,1124.7,480.6,18.1
"ENSG00000180901",1728.4,1583.5,1874.2,2033.9,1829.3,1562.7,1852.3,1733.3,1883,2067.5,1593,2340.3,2584.2,2139.5,1828.4,1510.4,1709.6,1773.2,2063.1,2278.3,2357.6,2318.8,2388.9,60.3
"ENSG00000102316",19829.9,11243.35,12428.95,12574.8,18618.7,16909,19555.05,13904.75,11598.95,11343.9,14917.6,15942.3,6361.95,4585.85,5958.3,4448.6,2969.3,5811.7,5190.35,4544.55,4176.05,2890.9,5509.25,201.45
"ENSG00000090615",1971.3,1098.3,1672.6,2301,1987.4,2115.8,1757.8,2515.4,1837.1,1781.7,1541.6,2727.5,1631.9,2179.2,2284.5,1152.5,1730.5,1477.2,2084.6,2001.7,1699,1617,1779,43.4
"ENSG00000143653",1081,1357.05,969.5,1534.55,1102.75,1199.5,1024.1,1393.2,1215.25,1161.9,779.7,1144.55,1341.8,1301.55,621.85,1484.8,1319.55,1499.8,1156.6,1420.7,1134.25,1525.2,1536.15,35.15
"ENSG00000115649",7207.7,6195.4,8580.8,9673.1,7790.5,5770.3,7779.9,5399.9,6182,7763.5,6747.1,7237.7,9582.4,9480.5,7394.5,6966.5,10442.1,9112.9,5759.4,8556.3,9603,8425.9,8029.3,250.6
"ENSG00000145494",3638.5,4906.2,4996.7,6637.1,6973.5,4937.7,4324.1,5455.4,4596.6,3939.8,4997.5,6228.3,4256.5,4530.1,5398.5,5257.9,4210.3,7098.9,4573.5,4968.6,5005.5,4975.4,7464.3,198.3
"ENSG00000121769",513.3,921.5,697.2,614.6,570.8,626,438.7,624.3,764.7,357,699.1,604.5,605.6,505,356.2,509.5,421.3,903.3,473.7,254.5,538.3,690.7,665.2,29.7
"ENSG00000198952",1539.8,1446.6,1567.3,1414.5,924.4,1562.3,1314.2,1425.4,1017.1,1137.4,1071.7,1372.6,1564.9,1067.3,989.6,1511.4,1351.6,2068.8,1080.7,2038,1110.1,1298.3,1269.3,25.1
"ENSG00000122367",12441.05,25403.55,25834.1,21299.3,16919.7,22429.75,21830.95,22932.2,23167.05,20429.15,27499.3,26360.85,31849.5,11739.4,22634.65,34809.2,11214.8,32172.25,14765.55,29782.1,23750.6,31686.6,37682.8,1341.9
"ENSG00000147457",1777.7,2444.1,2735,2329.6,2400.3,1762.5,2229.5,2151.8,1643,2304.4,2015,2565.6,2232.6,1852.4,2829.4,2378.5,1213.5,1150.3,1788.9,1842.5,1768.9,1356.4,2076.9,93.3
"ENSG00000078114",105.55,162.3,154.7,84.45,56.15,75,129.6,176.1,79.3,60.75,184.55,92.8,177.5,120.45,68.8,98.8,131.05,112.35,142.15,172.4,94.35,84.45,147.8,1.7
"ENSG00000032444",3010.9,2187.7,1199.4,2453.1,2408,3102.5,1803.1,2483.6,3424,2512.2,2890.4,1616.2,3259,1912.5,2380,2088.3,2670.8,4036.5,2942.7,3361.4,3101,2225,1981.7,94
"ENSG00000023287",199.5,397.8,425.7,281,288.5,312.8,252.5,373.3,499.2,680.8,378.2,264.2,455.1,600.1,493.5,436.6,452.8,404.9,768.3,361.5,283.9,743.6,591.5,14
"ENSG00000108582",1432,1355.7,2081.5,1501.5,1737.1,1396.4,1346.7,1082.7,1180.2,3069.5,1532.8,1228.3,1013.6,1854,1185.7,1780.6,1206.7,1201.3,1482.2,1073.1,1983.9,1330.7,1320.7,40.1
"ENSG00000113810",178.2,333.5,227.3,349.8,591.2,498.2,354.2,389.3,193.7,280,361.4,220.4,352.3,351.3,201.9,452.1,159.8,207.1,514.2,207.7,268,120.5,113.8,5.7
"ENSG00000000419",1351.2,1676.9,2257.2,2454.6,3358,2168.4,1537.8,2603.7,2270.6,3539,1794.2,2164,1800.9,2709.8,1653.6,2436.5,3001.1,1903.6,1981.6,889.3,1979.8,4166.6,3124.3,67.8
"ENSG00000126254",1643.4,1198.4,1549.8,1413.9,1185.5,1721.4,1304.1,2092,1880.5,1142.3,1325.1,1806.7,1514.4,1475.6,2139.2,1662.9,1728.5,1635.5,2103.8,1718.8,1629.6,1236.8,1636.7,37.9
"ENSG00000180209",132508.3,135976.7,128167,86867.8,50750.6,117528.9,222462.4,128843.8,53168.3,59162,166618.9,167217.2,138303.9,64447.1,187241.2,87196.9,83650.2,126872.8,83802.8,160578.8,136231.4,125572,219630.4,2955.1
"ENSG00000101361",556.2,379.9,440.5,657,535.5,492.1,416.8,1135.5,421.6,699.6,554.7,701.1,447.5,540.6,513.4,405,569.2,431.7,569.5,617,344.8,575.5,563,15.5
"ENSG00000022840",1000.8,846.4,793.4,1826.4,1750.9,1029.3,777.8,2059.7,1053.8,1635.9,1106.7,1678,1924.1,1225.1,1616.8,1311.3,780.2,888.8,860.7,850.8,972.1,1634.9,1725.3,47.9
"ENSG00000021826",59,127.4,113.3,179.9,150.9,181.9,161.3,73.2,235.4,352.8,404.9,112.6,205.1,70.9,41.8,71.8,109.2,138.3,271.7,82.2,95.3,93.2,103.2,7.1
"ENSG00000108639",30913.6,23959.8,18059.9,26146.3,19424.9,21375.1,21303.9,35972.4,20592.8,17656.4,22865.6,26546,36027.6,28814.6,29983.1,27202.9,42092.8,32903.2,27157.7,48641.3,32284.8,28741.3,27513.7,899.8
"ENSG00000137710",1161.05,1865.9,2254.9,2659.3,2819.45,2394.65,2527.65,2542.75,1905.2,2553.75,1904.75,1936.45,2719.8,2688.75,2177.6,2767.4,2717.2,1993.8,2633.25,1673.25,2262.85,4588.25,3317.95,122.15
"ENSG00000049860",46.7,15.5,208,108.8,128.5,104.2,228.6,114.4,122.2,47.9,123.8,150.9,203.3,179.5,171.5,27.6,179.9,172,16.9,62.2,162.8,136.6,78.4,5.2
"ENSG00000114573",1131.65,759.95,1200.4,1038.9,1457.3,1263.7,1324.95,1055.4,924.35,1303.25,1256.8,899.55,948.8,1030.55,622.3,1283.3,644.45,885.65,806.5,603.95,793,1155.4,1083.55,39.3
"ENSG00000088986",16528.5,11070,13376.1,13769.1,18387.4,14311.5,11581.3,14536.3,15649.6,20736.3,13646.8,11064.4,3541.4,6093,3830.6,7760.2,6780.7,7121.7,6217.2,6824.6,7135.1,8838.5,8078.3,476.5
"ENSG00000120889",1589.6,1459.9,1068.9,1604.3,1237.8,1195.7,935.5,1594.8,943.6,2381,1349.5,768.5,664.5,1395.1,1264.2,694,581.8,691.8,1489.4,654.6,961.9,812.1,493.3,11.1
"ENSG00000005001",4812.2,14312,28183.7,3429.6,3434,4141.4,5631.3,4433,4794.6,4733.1,5947.1,4468.3,7790,4842.9,4941.2,7113.4,6507.9,9455.4,4644.4,7676.9,9050.5,5540.1,5949.9,265
"ENSG00000107651",242.7,291.3,389.1,307.05,214.2,279.3,421.2,246,364.55,315.35,372.4,239.55,416.55,388.95,354.25,461.8,412.75,227.7,307.9,261.5,283.3,375.8,497.45,15.65
"ENSG00000109321",26.1,37.7,171.4,17,54.7,110.5,57.2,124.4,139.1,144.4,150.6,100.7,46.1,39.9,258.7,14.6,22.9,24.8,16.3,169.5,35.9,118.3,158.2,1
"ENSG00000128881",225.2,267.1,432.3,276.7,307.7,173.2,319.2,242.1,514.8,517.3,411.7,580,376.9,332.6,260.1,299.3,297.1,260.5,272.3,285,252.4,57.2,476.3,12.4
"ENSG00000204197",333,345.2,328.3,180.7,333.3,111.2,635.1,276.8,199.7,258.5,158.8,82.6,233.9,167.3,155.2,134.9,295.4,262,341.3,215,150.3,179.5,367.1,6.9
"ENSG00000185666",153.8,396.6,67.8,157,137,165.3,201.8,172.9,611.5,146,162.5,197.1,226.3,159.5,95.9,263.3,328.9,177.5,159.2,491.3,812.7,463.9,309.4,18.8
"ENSG00000036672",877.1,929.5,700,112.9,404.9,198.4,996.9,583.6,754.3,253,867.9,833.9,1311.5,565,191.3,926.7,1321.4,612.7,776.6,809,874.4,918.9,1253.2,63.2
"ENSG00000146776",826.4,928.3,1134.3,456.2,342.3,612,982.2,757.8,733.9,417.8,313.1,697.4,889.2,798.6,979.5,652.2,490.1,964,533.5,825.8,966.6,829.7,713.8,31.7
"ENSG00000105737",1612.1,2297.7,1021,1230.3,557,625,1683.1,379.4,1346.4,1317.6,449.3,1955.1,1411.5,1874.9,342.8,428.8,1119.5,1836.7,1042.7,1224.7,1615.1,2017.4,536.7,46.6
"ENSG00000181409",2267.5,1117.3,1373.5,2467.8,1637.6,908.2,2594.4,2440.6,1194.1,1453.9,937.3,2281.9,2845.2,3419.3,2650.3,1782.3,3379.3,1740.1,1023.4,3803.9,2847.2,3206.4,2675.8,78.9
"ENSG00000197557",141.4,267.9,388.4,33,165.5,126,62.8,204.1,82.8,167.5,184.2,81.9,167.9,157.4,366.2,83.2,291.2,143.8,120.9,266.5,210.5,368.2,100.1,8.1
"ENSG00000006576",40.9,318.7,167,71,176.7,220.2,276.2,321.1,155.2,81.9,506.4,100.5,1942,227.6,399.9,2223.1,711.3,580.2,420.5,685.6,403.3,743.5,996.6,24.3
"ENSG00000035664",1447.6,1810.3,1565.1,1129.8,1164.4,890.1,2140.1,913.5,1483.7,1129.8,1060.5,1279,1154.3,1468.6,1844.4,833.1,1346.8,1643.1,899.5,941.6,1082.1,817.9,1252.4,43.1
"ENSG00000081248",2049.2,3005.4,2674.1,3221.7,2679.2,3657.9,2067,3551.1,2665.7,1682.4,3727.1,2989.5,4437.4,2045.3,4939.8,3265.5,2491.8,5669.7,1974.4,3057.4,5006.1,3795.9,3790.2,171.9
"ENSG00000140368",176.3,184.8,67.9,57,143.7,73.8,83.5,293.7,129.2,227.9,59.3,128.8,195,197.1,68.3,220.5,96.2,89.7,175.1,387.7,109.2,65.5,132.1,6.2
"ENSG00000183023",278.7,271,394.2,152,182.9,162.4,252.7,188.4,285.1,243,220.9,331.5,224.3,260.8,226.7,261.4,378.4,245.6,259,344.4,305,244.7,259.2,8.5
"ENSG00000186827",336.9,105.8,74,39.1,64.8,123.6,150,79.5,127.3,77,358.2,131.2,70.7,217.7,61.7,122.3,60.6,88.5,108.1,274.6,83.2,69.7,652.9,3.6
"ENSG00000149575",121.6,146.4,92.3,153.8,58.3,105.8,121.2,462.1,94.5,95,661.5,228.3,191,141,410.9,824,137.7,275.9,178.7,123.3,126.4,173.6,222.6,24.8
"ENSG00000008256",173.3,190.6,243.5,89.2,54.8,103.9,188.2,117.6,157.9,92.4,201.2,134.3,283.3,197.2,275.6,391.4,168.1,187.7,102.5,174,174.8,125,523,5.9
"ENSG00000160224",127.2,121,118.7,59.4,48.1,74.4,81.9,125.2,212.5,81,119.4,141.7,124.1,117.9,92.3,152.8,114.7,86,72,166.2,163.2,118.5,106.1,9.6
"ENSG00000103184",750.3,487.4,522.3,1013.9,460.9,680.2,527.6,375.5,613.6,579.2,858.7,766.6,483.3,513.4,1316.9,1235.6,51.2,664.6,691,610.4,864.7,533.7,541.5,34.6
"ENSG00000071991",499.5,176.2,191.8,236.8,269.5,103.1,119.2,171.4,506.3,420.4,144.1,288.9,239.3,635.1,198.9,163.6,251.1,361.2,483.7,161,512.3,234,294.9,5.7
"ENSG00000124313",237.6,131,149.6,67.4,89.2,118.6,87.1,96.7,138.6,120.1,122.1,155.4,206,93.7,142.9,172.4,130.6,178.6,180.4,206.6,170.9,129.4,212.2,8.4
"ENSG00000054523",638.3,600.6,639.9,587.7,221.7,364,366.8,396.2,550.3,735.1,562.8,291.6,748.2,469.5,342.4,445.8,532.1,291.5,411.4,477.1,333.5,595.2,332.2,20.8
"ENSG00000077157",3451.9,5084.7,3719.7,4473.5,5060.15,5316.55,4184.15,3847,4290.9,3680.9,4698.35,4410.65,4475,5572.05,4329.1,5290.25,4258.35,4817.15,5757.55,3265.5,3888.7,7100.55,5856.55,169.7
"ENSG00000158477",338.1,320.9,751.8,857.1,439.1,333,588.7,391.2,363.5,541.5,222.7,211.2,672.7,155,159.6,150,419.3,699.2,291.5,191.8,1089.4,877.8,198.6,10.4
"ENSG00000158485",33.3,53.2,35.1,35.1,22.1,165.2,48.2,72.7,159.3,44.7,51.6,72.2,44.3,95.5,278.6,203.9,42.1,69.5,63.9,71.7,33.8,50.1,63.2,2.1
"ENSG00000122386",690.5,483.5,100.4,438,509.8,300,533.8,416,491.3,538.7,507.8,489.7,176.5,317.5,391.1,330.5,297.8,52.2,146.3,557.6,81.3,272.2,425.7,9
"ENSG00000120949",70.5,112.1,93.2,94.1,52.2,176.2,65.9,71.2,182.7,48.4,174.9,87.8,70.1,63.8,73.8,227.7,67.5,107.4,105.6,50.8,85.2,91.9,174.8,14.9
"ENSG00000140030",329.5,14.3,178.3,183.8,264.8,140,158.4,123.4,270.2,58.6,80,79,80.9,97,18,84.8,39.8,208,256,55.9,24.6,129.3,123.3,0.5
"ENSG00000107864",916.5,3197.3,3019.6,3266.5,3191.8,2488,1750,2340.4,1583.4,2554.5,2790.4,2554.6,3999.7,5758.4,4842.1,4658,4462.3,6055,4684.7,1770.4,3944.1,5756.2,7283.4,140.4
"ENSG00000155495",105.1,465.8,423.2,301.1,180.9,277.2,157.4,272.3,366.8,328.2,257,360.7,442.4,96.3,372.9,70.8,269.3,95.8,107.6,101.9,91.1,67.6,127.6,10.4
"ENSG00000198807",643.9,1187.4,1289.6,774.1,421,939.7,875.3,579.5,1107.4,748.8,911.5,1172.7,829.1,802.4,1025.3,991.8,677.2,701.1,991.7,1194.3,1209.5,933.3,850.6,35.6
"ENSG00000094963",260.2,305.9,238.9,177.9,160.1,260,282.8,243.9,160.1,119.4,47.3,181.9,310.2,336.9,516.1,568.8,519.6,206.2,413.8,329.2,173.5,110.5,439.6,8.6
"ENSG00000033867",685,909,2142.3,333.9,424,574.4,591.7,362.9,1020.7,1139.3,1816.1,1073.5,734,791.5,536.3,1196.5,284.9,497.1,1092.6,403.2,492.5,983.8,1033.9,81.8
"ENSG00000169598",62.9,29,20.2,33.1,54.4,19.6,63.3,115.4,45.9,59.2,85.3,27.6,26.1,56.9,37.3,15.4,21.7,47.7,33.5,36.5,19.1,19.5,94.8,1.8
"ENSG00000218416",141.35,30.65,31.15,47.5,51.7,76.4,93.95,93.65,167.85,49.65,81.55,158.5,108.15,54.3,88.95,88.3,73.8,117.85,54.9,122.65,88,67.4,93.15,4.3
"ENSG00000120594",142,131.1,142.1,25.9,74.7,76.9,140.7,22,211.6,121,168.2,146.2,134.9,47.3,179.4,147.6,140.9,141.6,91.7,138.8,16.6,54.1,170.3,6.8
"ENSG00000137392",53.4,267.8,166.9,42.7,9.2,38.9,123.7,26.9,63.4,91.8,98.2,73.4,47,36.8,107.3,95.7,43.7,55.9,31,39.1,39.9,51.6,122.5,2.6
"ENSG00000143786",136.9,77.4,62,137.5,75.7,120.3,56.5,269.5,143.4,67.2,97.5,179.5,116.9,45.2,54.5,63.1,221.8,163.5,223.9,186.5,63.2,189.5,144.9,3.7
"ENSG00000156232",266.6,197.2,85.4,181.6,234.5,182.3,331.8,59.8,441.3,183.8,393.5,213.6,363.9,342.9,236.2,268.4,131.6,181.6,263,76.2,301.3,289.7,391.8,11.4
"ENSG00000161381",129.2,446.6,599.5,846.1,1106.5,966.7,314.9,528.5,785,545.2,734.3,487.6,74,55.2,250.6,232.6,89.8,70.4,131.2,376.1,216.9,59.7,444.2,3.4
"ENSG00000140749",155.5,88,274.7,170.3,105.1,18.5,98.4,301.1,66.7,183.7,57.4,60.2,157.9,161.5,65.6,70.6,16.1,55.8,37.2,31.7,20.8,107.2,49.4,7.7
"ENSG00000239713",338.45,128.05,288.9,218.4,232.65,297.65,302.65,149.25,291.15,157.6,198.65,229.55,137.65,348.45,117,228.9,159.5,172.5,70.55,295.3,402.4,271.15,126.25,5.45
"ENSG00000128394",270.7,66.8,303.3,204.7,301.5,58.9,349.6,157.7,184.4,73.2,145,324.6,67,67.8,431.4,93,75.6,99.4,89.4,105.3,58.7,203.7,182.8,4.4
"ENSG00000115977",24.5,220,144.9,205.5,101,143.2,267.7,229.5,196.1,144.1,48.5,121.2,198.2,269.6,249.6,68.3,74.1,156.4,109.3,235.9,162.5,33,67.5,7.5
"ENSG00000102935",958,567.7,1445.7,821.3,883.7,762.5,1078.6,661.2,1363.9,2330.3,705,997.3,1325.1,729.4,1011.5,1112.6,856.5,1056.3,738.5,525,1095.2,1212.6,1441.4,44.4
"ENSG00000182782",293.7,150.9,295.1,296.5,164.9,123.3,56.2,265.2,316.2,362.2,227.1,362.4,354.3,290.9,221.1,253.9,76.5,51.2,230.6,204.4,159.5,496.5,161.9,4.9
"ENSG00000111339",264.8,332.7,234.7,70.3,137.6,211.5,315.6,121.6,167,190.8,43.1,326.2,324.6,278.1,204.1,232,312.6,390.1,252.3,431.9,254.6,490.3,368.4,13.4
"ENSG00000138735",276.15,114.5,102.9,92.5,69.2,143.35,461.15,55.4,105,166.05,121.25,53.3,201.7,101.1,110.55,420.55,96.7,57.8,79.1,69.1,95.4,101.95,273.05,5.9
"ENSG00000175792",449.7,660.5,1036.65,1077.15,687.9,728.4,481.3,608.1,700.7,858.4,669.95,853.8,675.35,647.75,514.65,644.8,646.65,556.45,620.1,527.5,599.1,676.8,648.6,22.3
"ENSG00000145945",1076.9,1748.5,1142.8,1239.1,850.3,1255.8,1332.1,1443.7,1300.3,1066.4,908.5,1247.6,1704.6,2750.4,2367.8,2613.6,2297.9,2284.1,1758,1967.1,2087.4,2526.9,2714.4,66.2
"ENSG00000104921",409.4,240.2,194.15,174.5,221.8,385.8,315.3,211,197.45,152.65,341.55,368.85,306.45,207.4,244.2,230.6,273.7,246.25,102.25,110.3,185.95,355.75,400.4,12.8
"ENSG00000153283",306.1,416.2,199.1,97.7,103.7,121,279,110.8,148.2,179.7,239.9,155.6,104,135.4,40.9,119.4,301.6,44.9,122.5,113.8,232,311.2,231.8,2.1
"ENSG00000197409",35.5,85.6,15.2,140.7,20.5,8.7,56.9,25,148.1,20.7,118.5,152.6,67.3,11.8,29.1,146.1,102.8,124,42.7,50.9,22.9,172.8,77,1.6
"ENSG00000077984",480.9,742,616.1,283.8,431,430.7,293.9,414.9,835.1,348.9,447,620.1,503.5,414.4,698.7,465,508.1,560.9,513.9,601.1,857.6,535.9,755.6,23.7
"ENSG00000164458",512.8,378.7,326.5,422.8,177.5,259.4,415,144.8,441.3,276.9,451.9,433,413.9,365.8,480.1,271.8,340.3,383.3,414,274.9,337.2,293,610.6,14.2
"ENSG00000085721",532.3,366.7,245.1,327.7,375.6,324.9,675.5,601.1,200.4,44.6,710,57.7,237.8,448.1,235.5,932.6,449.6,188.8,514.7,370.7,247.3,255.7,713.9,13.7
"ENSG00000168813",338.3,306.7,103.3,158.9,41,124.2,130.7,79.8,150.4,187.8,211.4,117.8,214.8,229.9,270.1,179.6,308.5,251.2,114.5,364.6,98.7,364.3,242.4,2.9
"ENSG00000178814",1560.55,2015.7,1653.7,1264.35,1069,1309.7,1327.65,1152.7,1541.05,1009.25,1706.35,1582.85,2080.45,1614.7,1455,2195.85,1531.35,1687.8,1667.35,2448.05,2356.65,1581.4,1840.5,114.6
"ENSG00000128408",798.2,986.2,843.5,730.5,370.8,914.1,582,606.3,524.6,600.1,760.1,895.7,1032.9,824.9,729.3,919.4,326.4,911.9,447.3,572.9,609.7,759.8,938.6,47.9
"ENSG00000187775",233.1,515,494,422.7,262,160.7,500.8,439.9,141,161.5,288.5,479.3,466.6,354.9,736.7,333.3,208.1,279,382.5,352,266.8,143.1,126.9,25.9
"ENSG00000134028",143.7,304.7,156.1,60.6,188.9,28.1,19,168.3,144.1,109.8,27.1,135.3,163.4,67.2,342.6,137.4,132.6,98.9,30.4,151.2,226.9,190,534.9,11.1
"ENSG00000139187",258.5,179.8,231.6,134.7,231.7,319.1,49.6,142.1,181.3,151.9,170.2,301.4,45.3,281.9,158,286.9,218.1,68.7,86.1,292.8,157.6,208.1,135.2,12.6
"ENSG00000130528",7680.7,12270.9,8970.2,9832.8,9142.9,11959.9,9635.5,11652.6,10598.5,6796.2,9879.5,13435.7,9384,7373,13043.1,9370.9,8398.9,14983.4,11396,13757.7,10671.9,11210.1,14034,590.1
"ENSG00000168995",735.95,603.6,185.5,246.65,189.65,191.85,368.3,263.35,507,324.5,252.8,392.95,132.75,329.1,106.45,445,254.6,581.4,361.1,128.4,570.6,628.65,623.25,13
"ENSG00000107077",51.1,254.1,187.7,310.3,284.9,194.3,160.5,111.8,23.2,335.9,125.7,192.7,67.9,228.5,32.8,365.8,91.4,287,240.6,355.9,113.5,224.3,136.2,4.4
"ENSG00000130037",1330.9,1346.2,1532.1,2036.2,911.1,894.8,1117.4,982.7,1261.4,1388.1,1193.1,1023.4,1300.3,2573.7,1696.3,1258.7,1148.2,1425.2,1437.4,1171.8,2046.6,1337.6,1454.5,36
"ENSG00000095596",39.7,11.2,35.3,264.7,101.5,40.9,53.8,99.4,228.8,70.7,191.7,31.8,137,50.1,307.8,55.4,277.1,45.3,58.7,125,51.6,220.3,68.2,2
"ENSG00000138741",12,7,18.3,40.6,4.5,18.1,21,7,43.5,6.1,92.2,20.3,27.9,42.2,8.4,24.6,94.4,10.3,45.6,30.8,10.2,12.2,175.7,1.4
"ENSG00000138615",3249.1,1279.8,2242.8,2779.5,5984.2,3618.1,2188.4,2790.6,5800.7,6941.4,3225.1,2823.1,1039.4,1498.1,1489.2,2914.5,935.2,419.3,1340.4,1214.9,1087.3,1717.1,589.5,56
"ENSG00000149573",308.4,345.4,230.4,176,17,200.2,179.8,363.6,328.4,137.5,68.4,143.7,273.3,186.2,304,191.4,194.3,223.2,228.6,164.6,248.7,258,181.7,9.8
"ENSG00000152217",698.2,434.6,992.9,1067.3,1049.8,1156.1,853,975.4,1358.5,1424.6,705.7,1489,957,1390,1901,938.5,1327.3,1733.6,1593.7,695.9,911.9,1602.7,1480.4,38
"ENSG00000170624",565.55,732.5,866.7,649.6,1034.9,863.5,888.1,1137.05,602.15,612.15,900.8,578.1,806.45,751.5,754.9,696,585.15,623.55,809.05,632.85,660.9,592.45,829.65,30.4
"ENSG00000185658",501.2,578.5,324.2,305.3,250.2,465.4,493.5,219.7,272.3,288.3,331.5,411.5,468,457.7,240,429.1,316.2,360.4,273.2,147.5,343.7,322.9,353.6,15.1
"ENSG00000064989",855.4,713.3,574.3,632.4,600.8,774.8,945.1,543.7,476.5,1399.1,457.3,391.6,815.4,562.4,448.5,1091.4,1063.5,271,431.9,414.7,569.7,342.4,462.5,22.3
"ENSG00000184012",315.8,534.2,616.1,459.8,116.5,98.3,136.3,93.8,329,325.5,122.7,156.8,226.6,425.7,99.4,373.3,79.7,263.1,137.8,386.7,116.5,300.3,397.7,9.7
"ENSG00000163251",113.1,31.4,119.8,202.7,95.2,88.2,67.6,75.6,55.4,29.8,130.3,153.2,167.8,243.8,91.8,119.5,91.1,54.3,133.5,120.6,125.5,105.4,28.1,1.3
"ENSG00000185238",264.5,386.6,612.4,595.6,588.1,585.1,422.4,570.2,585.2,659.4,322.3,523.8,500.5,904.4,809.3,638.3,1252.8,749.2,551.8,369.9,480.5,699.3,385.9,22.6
"ENSG00000110400",401.6,1104.6,710.5,493.6,263,556,580.6,527.5,485.1,457.2,964.5,464.5,593.7,445.8,889,635.7,574.7,669.7,619.9,646.2,412,678.7,865.4,25.2
"ENSG00000125657",45.4,90.2,70.8,78.1,45.6,69.3,95.1,66.1,114.4,77.9,65.9,128.2,98.1,69.3,103.9,74.4,85.7,55.8,86,81,84.3,86.2,99.5,2.8
"ENSG00000112078",407.5,366.7,553,246.55,120.1,358.55,546.95,313.8,369.45,167.4,402.45,182,707.7,339.9,260.65,1094.7,311,369.85,248.2,393.2,310.35,391.35,464.3,16.75
"ENSG00000100867",529.2,767.3,696.9,471.1,257.9,473,483.9,281.2,666.7,216,996.7,832.6,274.8,793.2,653.7,646.3,773.6,345.6,323.5,328.1,535.4,446.4,243.6,45.2
"ENSG00000172113",718.7,752.6,603.4,690.3,554.2,610.3,507.5,581.2,456,628.4,895.2,843.7,827.2,851.2,573.1,630.2,910.7,622.1,764,548.3,835.8,1297.4,945.3,27
"ENSG00000143498",76.4,61.4,291.7,122.7,120.1,77.2,110.3,97.4,151.8,64.5,215.5,65.5,50.1,94.8,110,82.2,96.4,11.9,126.6,66.1,7.1,44.8,227.1,3.4
"ENSG00000105849",228.6,315.4,130.4,437.4,258.6,371.5,255.4,283.9,782.2,509,460.8,744.3,166.5,488.3,209.8,304.5,138.8,466.1,422.9,50.5,299.5,406.8,540.6,19.5
"ENSG00000132326",484.2,402.1,834,691.3,1098.4,784.9,446.4,615.9,609.8,629.2,484,955.6,792,564.3,273.6,295.7,1303.3,799.4,801.8,354.9,298.9,1093.8,1628.7,11.9
"ENSG00000081479",128.7,133.4,95.8,28.4,63.6,105.4,80.9,132.2,223.7,74,105.2,191.4,154.6,88.8,220.6,101.8,88.1,177.3,157.8,222.5,114,98.4,201.2,2
"ENSG00000196299",564.5,784.4,510.1,711.1,414.8,516.5,557.7,540.2,558.4,824.1,1010.3,547.5,454,691,843.8,600.5,960.7,636.3,802.1,361,493.1,803,603.6,33.2
"ENSG00000002746",344.3,295.6,191.4,41.3,46.3,295.5,366.7,253,337.6,329.4,218.8,322.5,229.3,272.8,246.5,318.4,143.4,255.2,286.3,171.5,181,256.2,234.1,2
"ENSG00000163563",1227.4,787.6,802.1,561,1238.4,1124.4,585.9,702.7,1350.6,1407.2,480,346.6,257.9,612.7,280.3,355.5,437.7,565.5,498.1,436.3,508.9,999.1,466.3,16.7
"ENSG00000129988",1851.5,2033.1,2425.7,1972.4,1595,1546.3,1820.3,2505.3,1774.3,1733.4,1325,1791.9,2338,1835.3,1703.9,2093.9,1945.2,1988.2,1278.8,1863.8,2174.7,2926.9,1714.4,84.9
"ENSG00000121594",99.9,168.7,300.1,270.9,24.2,309.9,355.6,337,484.2,196.7,415.1,178,265.5,235.2,38.1,309.9,112.4,532.1,137.9,118.9,431.7,369,246,10.4
"ENSG00000019582",36651.2,14590.2,10311.6,12373.7,14119.7,17261.4,19702.5,13758.5,11899.4,13219.3,10930.7,9229.6,5087.5,11142.2,11662.5,8603.3,8724.4,7635.5,11295.4,14592.1,15803.2,5576,5394.5,290.8
"ENSG00000204622",10997.4,2782.6,2915.2,1741.3,1407,4023.7,4350.2,2889.6,3629.6,2647.5,3844.9,3011,2336.8,2839.7,4003.6,1744.8,2775.9,2328.5,3296.5,5617.1,7357,2218.9,2011,91.4
"ENSG00000187446",371.4,619.9,579,379.6,256.8,495.5,340.8,550.4,326.6,355.7,323.7,278.5,614.3,240.9,431.8,714.8,668,816.4,437.1,379.1,459.8,512.2,589.4,31.1
